lines_modified,complexity,author_type_Bot,author_type_Junior,author_type_Senior,file_type_java,file_type_py,file_type_xml,churn,num_authors,bug_fix_proximity,target
159.02214832893145,6.218544012139744,1.0,0.0,0.0,0.22768160826436068,0.7723183917356393,0.0,3,6,124,1
344.4476845522637,5.8490265375977595,0.5201635011119934,0.4798364988880066,0.0,0.5201635011119934,0.0,0.4798364988880066,52,4,30,1
161.20924952325342,7.1896434107502545,0.8521815003185401,0.0,0.14781849968145988,0.0,1.0,0.0,4,6,125,1
175.16949057960824,8.549760592406935,0.0,0.5519068387744855,0.44809316122551446,1.0,0.0,0.0,63,2,198,1
379.29373679700916,6.705108503682858,0.5609379715353863,0.43906202846461373,0.0,0.5609379715353863,0.0,0.43906202846461373,35,2,11,1
182.51984323190015,7.79237960080983,0.12334639734165498,0.0,0.876653602658345,0.876653602658345,0.12334639734165498,0.0,27,2,171,1
376.84327102044216,5.592914008572565,0.0,1.0,0.0,0.40348286621239704,0.0,0.596517133787603,51,5,16,1
379.46393908619746,1.5092824812691594,0.0,0.13401522845064073,0.8659847715493593,0.0,0.13401522845064073,0.8659847715493593,82,3,63,1
419.74095591317996,7.042373567344156,0.0,0.028782676313338973,0.971217323686661,0.0,0.028782676313338973,0.971217323686661,96,7,199,1
276.9178039092221,7.630900877943308,0.0,0.244862744326381,0.755137255673619,0.0,0.755137255673619,0.244862744326381,82,1,276,1
123.86092865406039,6.2494196943429685,0.0,1.0,0.0,0.6203095513534647,0.37969044864653534,0.0,79,2,31,1
371.1223930429767,0.7273588282849489,0.0,0.29592023190077643,0.7040797680992236,0.29592023190077643,0.0,0.7040797680992236,86,4,47,1
135.1759606837584,5.488541895354822,0.21296416150891073,0.7870358384910893,0.0,0.0,0.0,1.0,66,8,223,1
402.7723117939012,2.9166301091595983,0.0,0.13637147558676976,0.8636285244132302,0.0,0.8636285244132302,0.13637147558676976,8,1,270,1
293.8545533433212,8.621722904811465,0.9854553343321181,0.0,0.014544665667881929,0.0,0.9854553343321181,0.014544665667881929,47,6,7,1
258.87058328787066,3.241117953260847,0.0,0.350587558806597,0.649412441193403,0.0,1.0,0.0,95,4,135,1
113.82016462629073,6.376629448597779,0.4100823131453669,0.5899176868546331,0.0,0.4100823131453669,0.0,0.5899176868546331,32,4,163,1
383.03877977450134,5.85404854580327,0.0,0.6077559549002677,0.3922440450997323,0.0,0.6077559549002677,0.3922440450997323,92,2,87,1
265.9991975047593,8.665023958378939,0.0,0.0,1.0,0.0,0.5625250779762709,0.43747492202372906,23,3,307,1
182.89149127886247,7.978619821817793,0.09584130550625158,0.9041586944937484,0.0,0.0,0.9041586944937484,0.09584130550625158,72,5,263,1
152.1494383796719,5.706962033851145,1.0,0.0,0.0,0.34825546702330035,0.6517445329766997,0.0,3,6,125,1
268.1441158225519,3.8668526025094563,1.0,0.0,0.0,1.0,0.0,0.0,13,6,100,1
387.7307758980709,4.263839390380035,0.21634698725885693,0.0,0.7836530127411431,1.0,0.0,0.0,18,2,300,1
273.2933448773257,5.725303456137123,0.0,0.39654278232127016,0.6034572176787298,0.39654278232127016,0.0,0.6034572176787298,24,3,311,1
362.5582659954425,6.01927212008559,0.0,0.3779132997721265,0.6220867002278735,0.3779132997721265,0.0,0.6220867002278735,77,4,276,1
256.67963390261065,8.384808369032088,0.0,0.0,1.0,0.0,1.0,0.0,41,4,293,1
103.06965443003668,2.3651249908126406,0.050479376342357885,0.9495206236576421,0.0,0.050479376342357885,0.9495206236576421,0.0,38,4,26,1
255.0885430995098,8.26643078411923,0.0,0.0,1.0,0.0,1.0,0.0,42,4,295,1
146.6428454941862,0.45798526766706227,0.0,0.9265876251614944,0.0734123748385056,0.0,0.0,1.0,23,5,276,1
268.37998777618935,3.853191729545101,1.0,0.0,0.0,1.0,0.0,0.0,13,6,100,1
300.71435409577293,8.2068152496088,0.7417556117010417,0.25824438829895835,0.0,0.0,0.7417556117010417,0.25824438829895835,50,7,18,1
151.95678781191307,7.524808079340588,0.0,0.5408642437617387,0.4591357562382613,0.4591357562382613,0.5408642437617387,0.0,66,1,320,1
355.6189901661502,8.19655571624238,0.0,0.0,1.0,1.0,0.0,0.0,1,2,304,1
286.0295276240285,5.176506703509113,0.5073819060071304,0.0,0.4926180939928696,0.5073819060071304,0.0,0.4926180939928696,35,2,102,1
254.64262560242565,3.871102752741379,0.0,0.3287516102875082,0.6712483897124918,0.6712483897124918,0.3287516102875082,0.0,31,4,178,1
329.70465894785406,8.61263609077491,0.0,0.0,1.0,0.0,0.36659914568327423,0.6334008543167258,90,4,275,1
416.39053477941746,5.40887101686094,0.24014561877819307,0.0,0.7598543812218069,0.24014561877819307,0.0,0.7598543812218069,27,7,41,1
396.5861502351101,4.217870387584819,0.9241366718913361,0.0,0.07586332810866392,0.0,0.0,1.0,92,1,260,1
61.8927008118348,6.403137157834502,0.0,0.12887972191064923,0.8711202780893508,0.0,0.12887972191064923,0.8711202780893508,40,6,58,1
211.23793724690023,5.578301785051182,0.12804583895777244,0.0,0.8719541610422276,0.8719541610422276,0.12804583895777244,0.0,6,8,123,1
126.56955690380329,6.118499853757789,0.0,1.0,0.0,0.0,0.0,1.0,59,8,219,1
249.73432764034578,7.472508539316492,0.0,0.8611728273505899,0.13882717264941014,0.8611728273505899,0.13882717264941014,0.0,21,1,247,1
179.69049693763858,7.628907946256164,0.3591252551967854,0.0,0.6408747448032146,0.6408747448032146,0.3591252551967854,0.0,20,3,158,1
363.18460379796153,7.918536056384833,0.18188008439914483,0.0,0.8181199156008552,0.0,0.0,1.0,91,5,274,1
360.3700184997159,0.5440803970918213,0.0,0.6543327166761368,0.3456672833238632,0.6543327166761368,0.0,0.3456672833238632,90,6,34,1
253.7545970315978,8.155845781650228,0.0,0.0,1.0,0.0,1.0,0.0,31,5,294,1
275.58338624420594,9.510025238101246,0.0,0.0,1.0,0.0,0.0,1.0,12,5,343,1
262.6381523673271,8.603099370166564,0.0,0.0,1.0,0.0,0.6675577385210272,0.3324422614789728,26,4,304,1
122.7598416743788,7.1176185886808225,0.17231987120162984,0.8276801287983702,0.0,1.0,0.0,0.0,80,2,26,1
355.7686705642601,0.4656486211533021,0.0,0.8077109811913292,0.19228901880867078,0.8077109811913292,0.0,0.19228901880867078,91,7,28,1
355.08173723253293,8.32668892195901,0.0,0.04086861626647886,0.9591313837335211,0.9591313837335211,0.0,0.04086861626647886,1,3,303,1
354.1088830274639,1.8140763274343703,0.16893506307216455,0.8310649369278355,0.0,0.16893506307216455,0.0,0.8310649369278355,67,8,358,1
378.06449372935157,2.3979473474587336,0.0,0.7214096609680414,0.2785903390319586,1.0,0.0,0.0,46,2,278,1
415.3103145283024,2.7854425219119894,0.0,0.0,1.0,0.17701048427674682,0.8229895157232532,0.0,14,2,267,1
9.0,5.722070617852426,0.08870253375705561,0.0,0.9112974662429444,0.0,0.9112974662429444,0.08870253375705561,45,6,54,1
47.69202167157356,6.807875623079138,0.0,0.0,1.0,0.0,0.12063587110060081,0.8793641288993992,36,6,60,1
138.34283224179993,8.916868379939983,0.0,1.0,0.0,0.46077876803272577,0.0,0.5392212319672742,69,3,199,1
126.76102194913017,3.817131617750057,1.0,0.0,0.0,0.7936662815942075,0.2063337184057925,0.0,4,5,128,1
297.1137149977307,7.442688971608911,0.0,0.36426986104807546,0.6357301389519245,0.0,0.0,1.0,60,4,77,1
262.9589927497417,3.3419844887084404,0.0,0.5034172708548569,0.4965827291451431,0.5034172708548569,0.4965827291451431,0.0,26,6,286,1
181.47684137096508,7.890181945415554,0.3096051713706347,0.0,0.6903948286293653,0.6903948286293653,0.3096051713706347,0.0,27,3,301,1
429.95576872826285,5.412899178908455,0.0,0.0,1.0,0.0,0.0,1.0,24,8,51,1
379.98525997272606,8.319992987276096,0.0,0.7994103989090426,0.20058960109095736,0.0,0.7994103989090426,0.20058960109095736,96,3,110,1
74.32597663054554,1.5549003750045056,0.37209961050909224,0.0,0.6279003894909078,1.0,0.0,0.0,53,9,20,1
130.22638547923307,5.216409747727812,0.0,1.0,0.0,0.0,0.0,1.0,57,8,230,1
122.2060184259137,3.478072101093214,1.0,0.0,0.0,0.8735786241067772,0.12642137589322278,0.0,4,5,129,1
235.06416636596396,6.513306509399502,0.07912759946818682,0.9208724005318132,0.0,0.0,0.07912759946818682,0.9208724005318132,10,7,29,1
428.8239460875471,5.310169688476587,0.0,0.0,1.0,0.0,0.0,1.0,25,8,51,1
395.3254846481982,4.043584495404902,0.0,0.2768776481472037,0.7231223518527963,0.0,0.7231223518527963,0.2768776481472037,10,2,269,1
382.7829552072429,5.8857771656991655,0.0,1.0,0.0,0.0,1.0,0.0,74,3,97,1
154.44082947304437,1.4773462848617953,0.7482596903836584,0.25174030961634164,0.0,0.0,0.0,1.0,88,8,242,1
366.779614025888,8.363530893726532,0.0,0.8154789806436227,0.18452101935637732,0.0,0.18452101935637732,0.8154789806436227,16,6,267,1
288.37195202998987,8.199008955879746,0.0,0.7906506766632897,0.2093493233367103,0.0,0.2093493233367103,0.7906506766632897,59,1,249,1
379.33424892512244,6.873743993978155,0.0,1.0,0.0,0.0,1.0,0.0,86,2,95,1
199.98925851130372,6.649402085859878,0.0,0.0,1.0,1.0,0.0,0.0,19,5,151,1
196.59759253950023,6.909992706396925,0.0,0.0,1.0,1.0,0.0,0.0,21,4,157,1
361.0674091870932,0.5559676942276262,0.0,0.6310863604302276,0.3689136395697724,0.6310863604302276,0.0,0.3689136395697724,89,6,35,1
274.749305677337,4.144880322250204,0.0,0.0,1.0,0.0,0.4625347161331479,0.5374652838668521,79,2,116,1
70.43462151623578,3.8530054714197277,0.0,0.25252906186624346,0.7474709381337565,1.0,0.0,0.0,46,7,26,1
429.6155918121111,5.569485226331665,0.0366832028905979,0.0,0.9633167971094021,0.0366832028905979,0.0,0.9633167971094021,22,8,49,1
431.9220177809913,7.285717468989947,0.0,0.0,1.0,0.7475630556559792,0.25243694434402075,0.0,43,7,253,1
52.71334958588455,5.628511282168866,0.0,0.0,1.0,0.28665041411544756,0.0,0.7133495858845524,35,7,51,1
323.143794869384,6.283830294986536,0.0,1.0,0.0,0.10479316231280067,0.0,0.8952068376871993,62,8,49,1
146.39703303193264,3.6287608770223745,0.5116774421156661,0.4883225578843339,0.0,0.0,0.4883225578843339,0.5116774421156661,98,4,291,1
322.7158304833068,8.55386972755165,0.0,0.0,1.0,0.0,0.46788651473468434,0.5321134852653157,90,3,274,1
274.71475218143644,7.529540020576653,0.0,0.10717201133977605,0.892827988660224,0.0,0.892827988660224,0.10717201133977605,87,1,282,1
411.5542575724678,7.548553341982835,0.0,0.5525876331765454,0.44741236682345464,0.0,0.0,1.0,22,5,30,1
195.82577840761917,6.6551639026814025,0.46738273354497684,0.0,0.5326172664550232,0.5326172664550232,0.46738273354497684,0.0,16,6,325,1
417.09035395638324,7.116951234085093,0.0,0.0,1.0,0.0,0.24247050363472966,0.7575294963652703,79,5,215,1
105.34524414069519,6.8441803222594855,0.0,0.730756769050619,0.26924323094938096,1.0,0.0,0.0,67,3,28,1
179.37728416310463,5.225493755846992,0.0,0.0,1.0,0.6227158368953774,0.0,0.37728416310462265,27,3,286,1
350.5218511422209,0.47202694638771114,0.0,1.0,0.0,0.9799288022222736,0.02007119777772637,0.0,93,8,22,1
368.5584166883364,3.791671332745061,0.0,0.6779208344168217,0.3220791655831783,0.6779208344168217,0.0,0.3220791655831783,67,3,275,1
403.348143846076,6.856350852674803,0.0,0.0,1.0,0.21144800699654465,0.7885519930034554,0.0,22,1,264,1
173.23995763484663,8.696567444980253,0.0,0.6725026478220854,0.32749735217791465,1.0,0.0,0.0,70,2,202,1
148.9102474045893,1.4146004997803967,0.0,1.0,0.0,0.0,0.11976213181925122,0.8802378681807488,29,5,276,1
161.97900044069422,9.059031057661217,0.0,1.0,0.0,0.890527280739895,0.0,0.10947271926010504,84,2,211,1
265.00504148627044,8.6467074230316,0.0,0.0,1.0,0.0,0.5935924535540487,0.40640754644595134,24,3,306,1
329.6269304256653,4.85557406397043,0.0,1.0,0.0,0.3208976808555104,0.0,0.6791023191444896,70,8,42,1
255.39118367883646,2.1331225396635185,0.0,1.0,0.0,1.0,0.0,0.0,39,5,285,1
268.12150848353355,3.8497642977864808,0.0,0.5015578010709427,0.4984421989290573,0.4984421989290573,0.5015578010709427,0.0,28,5,172,1
211.87086962885274,5.631888324917398,0.9130797119125763,0.0,0.08692028808742369,0.08692028808742369,0.9130797119125763,0.0,4,9,349,1
276.5937046690968,9.448403335071422,0.0,0.0,1.0,0.0,0.0,1.0,12,4,340,1
382.0657944098956,4.260988154644808,0.0,0.4131588819791209,0.5868411180208791,0.0,0.4131588819791209,0.5868411180208791,89,2,78,1
405.9270315869493,1.782347645368201,0.25456052581567,0.0,0.74543947418433,0.25456052581567,0.74543947418433,0.0,7,3,290,1
273.330555394085,3.8415178419162728,0.0,0.5683404537703206,0.4316595462296794,0.4316595462296794,0.5683404537703206,0.0,28,5,170,1
254.2976289843359,4.668792361698646,1.0,0.0,0.0,1.0,0.0,0.0,16,8,92,1
284.8654793476995,3.82325687345446,0.0,0.7162240942012755,0.28377590579872447,0.28377590579872447,0.7162240942012755,0.0,26,5,166,1
378.5476708144055,2.587145111320689,0.0,0.3630822963986351,0.6369177036013649,0.0,0.3630822963986351,0.6369177036013649,81,3,69,1
307.25302068793764,7.236117364805842,0.0,0.6459172413316012,0.3540827586683988,0.0,0.0,1.0,60,5,66,1
262.47929223582486,3.8586965051741027,0.0,0.4292216953310881,0.5707783046689119,0.5707783046689119,0.4292216953310881,0.0,29,4,175,1
393.8341279697526,5.828234180572183,0.0,0.0,1.0,0.6439032741021538,0.35609672589784624,0.0,21,1,277,1
158.35060353138252,4.951859659184477,0.9865152487929797,0.0,0.013484751207020307,0.013484751207020307,0.0,0.9865152487929797,88,4,213,1
307.38479421942037,5.297197239278118,0.39422518064311285,0.6057748193568872,0.0,0.39422518064311285,0.0,0.6057748193568872,39,6,76,1
264.20437133222407,9.601187364445595,0.0,0.0,1.0,0.0,0.23722679173599448,0.7627732082640055,18,7,348,1
100.42495461668565,7.376187653585458,0.0,0.10178247262040374,0.8982175273795963,0.0,0.8982175273795963,0.10178247262040374,17,5,146,1
121.33138065957603,7.529566693247101,0.0,1.0,0.0,0.847140860815668,0.15285913918433203,0.0,72,1,29,1
107.0450858279309,6.989824350438637,0.0,0.7540422716154919,0.24595772838450813,1.0,0.0,0.0,68,3,28,1
191.23066179668,7.240604227472698,0.0,0.0,1.0,1.0,0.0,0.0,31,2,179,1
179.14925737466604,7.324534474698301,0.18656702405130576,0.0,0.8134329759486942,0.8134329759486942,0.0,0.18656702405130576,41,2,184,1
252.8899560592261,8.678158482594462,0.2850951686938471,0.0,0.7149048313061529,0.0,0.2850951686938471,0.7149048313061529,10,8,361,1
371.5325280941049,2.687510246095259,0.0,0.8266264047052452,0.17337359529475482,0.8266264047052452,0.0,0.17337359529475482,62,3,275,1
284.4129383014943,7.194410099866621,0.10323457537357483,0.0,0.8967654246264252,0.10323457537357483,0.0,0.8967654246264252,56,2,94,1
117.41285601139032,8.790982430892793,0.0,1.0,0.0,0.08023374566164221,0.0,0.9197662543383578,54,3,188,1
281.39218223312406,7.836763871250925,0.0,0.5245113895702547,0.47548861042974533,0.0,0.47548861042974533,0.5245113895702547,71,1,264,1
160.0519841349483,2.9269710383909207,1.0,0.0,0.0,0.0,0.0,1.0,92,6,227,1
385.581505642016,9.045803736878252,0.0,1.0,0.0,0.0,1.0,0.0,96,1,105,1
260.07863842411814,0.4403714284818302,0.0,0.0,1.0,0.11203890216805235,0.8879610978319477,0.0,91,4,148,1
251.48420234847003,6.879575213654247,0.0,0.6021444009542584,0.39785559904574164,0.0,0.0,1.0,28,5,55,1
401.22118266898525,3.9440902236572475,0.9694704332753689,0.0,0.03052956672463114,0.03052956672463114,0.0,0.9694704332753689,91,1,258,1
296.50955581973045,3.804823105353538,0.0,0.8655071258939803,0.13449287410601973,0.13449287410601973,0.8655071258939803,0.0,24,5,162,1
432.40238733461615,3.9970968704401315,0.18292792905072008,0.8170720709492799,0.0,1.0,0.0,0.0,48,6,321,1
178.03662366978662,7.809387697169601,0.25790282704493983,0.7420971729550602,0.0,0.0,0.7420971729550602,0.25790282704493983,74,5,251,1
411.5062716791775,6.756505389614785,0.0,0.8291124126099342,0.17088758739006582,0.0,0.8291124126099342,0.17088758739006582,44,1,92,1
167.4025126973551,5.302468614310463,0.0,0.331356780075569,0.668643219924431,0.668643219924431,0.0,0.331356780075569,28,3,292,1
270.05936016308624,6.1863030528308105,0.0,0.0,1.0,0.0,0.9293759891275858,0.07062401087241421,7,5,277,1
281.90820628822286,7.860505774351496,0.0,0.5567628930139298,0.4432371069860702,0.0,0.4432371069860702,0.5567628930139298,69,1,263,1
366.432253789398,4.339724094251716,0.0,0.5716126894698998,0.42838731053010015,1.0,0.0,0.0,32,3,287,1
368.9582856801433,3.013464503506339,0.0,1.0,0.0,0.2799790936602842,0.0,0.7200209063397158,71,7,353,1
271.688113068929,9.747607905078278,0.0,0.0,1.0,0.0,0.0,1.0,13,6,353,1
261.2633788460259,1.7302933072302265,0.0,0.18704374855752337,0.8129562514424766,0.0,1.0,0.0,96,4,139,1
440.32367923640425,6.373598993716701,0.0,0.3236792364042437,0.6763207635957563,1.0,0.0,0.0,52,8,271,1
299.315711790191,7.397826923901536,0.0,0.4254364386164168,0.5745635613835832,0.0,0.0,1.0,60,4,75,1
106.87823394104872,5.112829091773709,0.492389621315545,0.0,0.507610378684455,0.492389621315545,0.507610378684455,0.0,9,5,136,1
219.90891678898097,4.9956005410526725,0.0,0.0,1.0,1.0,0.0,0.0,13,7,139,1
132.9044520411329,6.5164839010864775,0.11483682473920354,0.8851631752607965,0.0,0.0,0.8851631752607965,0.11483682473920354,98,1,327,1
35.2566618249902,4.194952397558181,0.3893799575583674,0.0,0.6106200424416326,0.6106200424416326,0.0,0.3893799575583674,34,9,43,1
234.87914032262566,4.89597060040361,0.0,0.28863055324025577,0.7113694467597442,1.0,0.0,0.0,30,3,203,1
190.84428003598245,6.4131504263498575,0.5812382214226123,0.0,0.4187617785773877,0.4187617785773877,0.5812382214226123,0.0,4,7,123,1
15.791959472064901,7.172402905934347,0.8456372847257977,0.0,0.1543627152742023,0.0,0.0,1.0,34,8,71,1
29.68902437975715,4.83388684865224,0.5188598981451825,0.0,0.4811401018548175,0.4811401018548175,0.0,0.5188598981451825,34,9,49,1
378.96652446482136,6.170005876518125,0.5325894325515859,0.0,0.46741056744841414,0.0,0.0,1.0,92,3,267,1
271.91170572672905,7.5002123298575425,0.0,0.0,1.0,0.0,1.0,0.0,88,1,287,1
167.21885026321277,5.264053324421242,0.0,0.3366042781939206,0.6633957218060794,0.6633957218060794,0.0,0.3366042781939206,27,4,292,1
188.43568433898616,7.537093588506322,0.0,0.0,1.0,1.0,0.0,0.0,27,2,170,1
14.830497283494633,5.350391119435925,0.0,0.06337497047276774,0.9366250295272323,0.0,1.0,0.0,46,5,51,1
374.819284183019,1.4849544444815397,0.0,1.0,0.0,0.9899602323899452,0.0,0.010039767610054762,55,3,274,1
275.03996927085944,8.297348701003665,0.0,0.0,1.0,0.0,1.0,0.0,71,2,279,1
171.04200886632583,8.863796484370305,0.0,0.8098744458546349,0.19012555414536514,1.0,0.0,0.0,77,2,207,1
378.6339836309059,8.119205761434577,0.0,0.7453593452362361,0.25464065476376385,0.0,0.7453593452362361,0.25464065476376385,96,3,111,1
409.3630054444479,3.5861057540468035,0.0,0.0,1.0,0.0,1.0,0.0,12,1,267,1
277.52615221702155,7.018618969469849,0.0,0.23977214011031345,0.7602278598896866,0.23977214011031345,0.0,0.7602278598896866,19,3,314,1
267.9177540035882,4.082815501361908,0.0,0.5956387406078443,0.4043612593921557,0.5956387406078443,0.0,0.4043612593921557,31,4,306,1
131.43152377100316,5.732929921572582,0.47157618855015837,0.5284238114498416,0.0,0.47157618855015837,0.5284238114498416,0.0,89,4,39,1
237.38882265819848,5.316136181481756,0.0,0.41184091414726853,0.5881590858527315,1.0,0.0,0.0,28,2,209,1
374.6071978565256,3.3010578723866333,0.0,1.0,0.0,0.3488682665429953,0.0,0.6511317334570047,69,7,351,1
175.17118850884782,7.054754775734195,0.9295291442478258,0.0,0.07047085575217416,0.07047085575217416,0.9295291442478258,0.0,3,7,123,1
287.8957536208822,7.045608939977633,0.0,0.16938059221227086,0.8306194077877291,0.0,0.16938059221227086,0.8306194077877291,55,2,103,1
253.433896662673,8.3658967020425,0.0,0.03497308933348742,0.9650269106665126,0.0,0.9650269106665126,0.03497308933348742,34,4,299,1
361.1580304961794,5.078437680502123,0.8757027765144553,0.12429722348554473,0.0,0.8757027765144553,0.0,0.12429722348554473,47,2,15,1
402.07908445448015,6.719212010849335,0.0,0.0,1.0,0.26913252479635574,0.7308674752036443,0.0,22,1,266,1
184.84191598873633,8.031452991851733,0.9383404568210378,0.06165954317896216,0.0,0.0,0.9383404568210378,0.06165954317896216,26,6,304,1
239.87398396993962,4.6864865156624065,0.0,0.18123306616566015,0.8187669338343398,0.8187669338343398,0.0,0.18123306616566015,38,3,198,1
396.52941414943587,9.050391119555496,0.0,1.0,0.0,0.0,0.0664962673667775,0.9335037326332225,23,2,18,1
41.6093085687626,6.614438008796307,0.0,0.0,1.0,0.0,0.25887935070994095,0.741120649290059,38,6,59,1
144.59602122489514,8.95447896396753,0.0,1.0,0.0,0.5744731131799119,0.0,0.4255268868200881,73,2,202,1
359.56595250763877,5.151855523658346,0.8418287767582721,0.15817122324172794,0.0,0.8418287767582721,0.0,0.15817122324172794,48,2,16,1
345.8068287012113,1.2910888964706149,0.0,1.0,0.0,0.8602276233737105,0.0,0.1397723766262895,89,8,25,1
262.527782579783,2.435933633280399,0.0,0.7952673118598902,0.2047326881401098,0.7952673118598902,0.0,0.2047326881401098,38,5,302,1
17.871602082100758,7.16146326614827,0.7983726799522555,0.0,0.20162732004774453,0.0,0.0,1.0,34,8,70,1
157.72795800029965,5.268980229410367,0.1636559428657045,0.8363440571342955,0.0,0.0,0.1636559428657045,0.8363440571342955,74,7,316,1
406.5706319172397,4.401644259840863,0.8357342020690071,0.0,0.16426579793099294,0.16426579793099294,0.0,0.8357342020690071,86,2,257,1
315.1789427260159,7.2839952510192,0.1854252797686179,0.8145747202313821,0.0,0.0,0.1854252797686179,0.8145747202313821,56,7,44,1
393.3656611446836,5.777610074049611,0.0,0.0,1.0,0.6651972206962001,0.33480277930379987,0.0,21,1,277,1
259.6309532036941,9.153719707422892,0.0,0.0,1.0,0.0,0.5230654247691193,0.4769345752308807,24,6,328,1
73.52982904741015,1.5805260929974594,0.3588304841235025,0.0,0.6411695158764975,1.0,0.0,0.0,53,9,20,1
402.4559891837378,4.232575365819997,0.8772005408131083,0.0,0.12279945918689172,0.0,0.0,1.0,93,1,251,1
52.39244510742264,4.119244279769238,0.0,0.0,1.0,0.6075548925773646,0.0,0.3924451074226354,35,8,39,1
130.54213441817453,4.202203645867779,0.0,0.8165994394715771,0.1834005605284229,0.0,0.1834005605284229,0.8165994394715771,71,7,319,1
272.74747713152294,3.842440914647938,0.0,0.5608650914297816,0.4391349085702184,0.4391349085702184,0.5608650914297816,0.0,28,5,171,1
242.0680164142936,5.473192384877914,0.6230555705750924,0.3769444294249076,0.0,0.6230555705750924,0.0,0.3769444294249076,13,8,67,1
381.5220286404891,6.132509750264338,0.0,0.5373202143303936,0.46267978566960644,0.0,0.46267978566960644,0.5373202143303936,13,4,268,1
247.08267244984853,5.200117169139642,0.0,0.3013778741641421,0.6986221258358579,0.6986221258358579,0.0,0.3013778741641421,40,3,204,1
153.08606231365496,0.5809674707667001,0.0,0.7476093801762511,0.2523906198237489,0.0,0.0,1.0,23,5,274,1
295.437431027873,5.759705855857062,0.0,0.49727960990752085,0.5027203900924792,0.0,0.49727960990752085,0.5027203900924792,42,3,124,1
277.7302572310359,7.080982351449993,0.0,0.2322126951468173,0.7677873048531827,0.2322126951468173,0.0,0.7677873048531827,18,3,314,1
436.7863863447862,7.27080661798054,0.0,0.0,1.0,0.8995745732745685,0.10042542672543153,0.0,48,9,251,1
221.60669465647854,4.793179522798992,0.0,0.0,1.0,1.0,0.0,0.0,17,7,148,1
382.2194801111917,7.156347599724166,0.4564471388860114,0.5435528611139886,0.0,0.4564471388860114,0.0,0.5435528611139886,33,2,11,1
373.31649799736186,2.18987209517179,0.0,1.0,0.0,0.9064721109645469,0.0,0.09352788903545306,52,3,274,1
100.8178496935494,6.918062660157561,0.3757620040860079,0.6242379959139921,0.0,0.3757620040860079,0.0,0.6242379959139921,46,9,204,1
175.84375290087416,7.372526510329362,0.0,0.11689804070836407,0.8831019592916359,0.8831019592916359,0.0,0.11689804070836407,36,3,302,1
411.54151088747875,7.134553068341122,0.0,0.9398321236134751,0.06016787638652488,0.0,0.9398321236134751,0.06016787638652488,56,7,136,1
425.1083221228567,5.987227107994662,0.37229194692858214,0.0,0.6277080530714179,0.6277080530714179,0.0,0.37229194692858214,66,6,253,1
108.31603823877205,0.8958091445621554,0.6650943853429139,0.3349056146570861,0.0,0.6650943853429139,0.3349056146570861,0.0,68,6,16,1
417.21455854673223,6.593815446314053,0.13927207266338726,0.0,0.8607279273366127,0.0,0.0,1.0,97,6,209,1
400.4952846527851,6.771889576551152,0.0,0.794025189270296,0.20597481072970403,0.0,0.794025189270296,0.20597481072970403,62,8,131,1
279.07883590514376,7.730328437060841,0.0,0.3799272440714865,0.6200727559285135,0.0,0.6200727559285135,0.3799272440714865,76,1,270,1
182.33269454011838,4.697147299231925,0.0,0.4665389080236785,0.5334610919763215,0.0,0.4665389080236785,0.5334610919763215,44,3,263,1
183.28624040678352,7.872954869808005,0.8938925830509576,0.10610741694904235,0.0,0.0,0.8938925830509576,0.10610741694904235,29,6,305,1
286.1140278877547,7.90547493854429,0.21140278877546925,0.0,0.7885972112245307,0.0,0.21140278877546925,0.7885972112245307,58,3,73,1
47.1746304120262,8.756754546922243,1.0,0.0,0.0,0.8483251202672488,0.0,0.15167487973275118,23,9,153,1
194.2868282372531,7.087534807666186,0.0,0.0,1.0,1.0,0.0,0.0,23,4,161,1
259.9516524740629,8.553602742534224,0.0,0.0,1.0,0.0,0.7515108601855343,0.24848913981446574,28,4,302,1
263.97343147848505,6.3181840766989135,0.0,0.25605370742732303,0.743946292572677,0.25605370742732303,0.743946292572677,0.0,10,4,265,1
145.20716765048806,0.43058236798101807,0.0,0.9664675652642206,0.03353243473577938,0.0,0.0,1.0,23,5,277,1
135.45165472693026,3.392078623353719,0.0,1.0,0.0,0.0,0.0,1.0,45,7,248,1
275.77372697811137,8.073430093972148,0.0,0.23754131425930947,0.7624586857406905,0.0,0.23754131425930947,0.7624586857406905,68,2,98,1
389.19385983370825,2.4769108377454225,0.8767656367617495,0.0,0.12323436323825054,1.0,0.0,0.0,7,9,343,1
128.39367869221584,7.446544361778834,0.34208174871590746,0.6579182512840925,0.0,0.0,0.0,1.0,64,4,195,1
44.31406410089655,2.864060114520599,0.0,0.0,1.0,0.8212573046720129,0.17874269532798714,0.0,37,9,30,1
187.6744223837382,1.7835985978367137,0.0,0.11063173695520723,0.8893682630447928,0.11063173695520723,0.0,0.8893682630447928,22,2,260,1
98.5665154230447,7.609417878136923,0.0,1.0,0.0,0.1535477082654818,0.0,0.8464522917345182,53,4,197,1
271.18721655829955,9.622778170009276,0.0,0.12748866233198242,0.8725113376680176,0.0,0.0,1.0,18,7,363,1
113.65696689823228,2.3153638656889854,0.0,1.0,0.0,0.0,1.0,0.0,62,5,30,1
380.175801224329,4.969054327468658,0.7972953657795536,0.0,0.20270463422044638,0.7972953657795536,0.0,0.20270463422044638,41,3,18,1
